experiment_id,scenario_id,replication,policy,K,demand_multiplier,service_time_mean,mean_response_time,p90_response_time,p95_response_time,coverage_6min,coverage_8min,coverage_10min,mean_utilization,max_utilization,mean_queue_length,max_queue_length,queue_fraction,total_incidents,incidents_queued,random_seed
exp1_policy_comparison,P1_K20,13,P1,20,1.0,25.0,2.5113564655782152,3.7394465989682146,3.7394465989682146,0.9878048780487805,0.9965156794425087,0.9965156794425087,0.07383386720191365,0.14484165739542326,0.0,0,0.0,574,0,55
exp1_policy_comparison,P1_K20,14,P1,20,1.0,25.0,2.5760809679123575,3.899407070323093,3.899407070323093,0.9789103690685413,0.9929701230228472,0.9982425307557118,0.07488698809243415,0.13167469761754455,0.0,0,0.0,569,0,56
exp1_policy_comparison,P1_K20,15,P1,20,1.0,25.0,2.6069187028739047,3.990865831171874,3.990865831171874,0.9773123909249564,0.9947643979057592,1.0,0.07249841427420431,0.1305748949123458,0.0,0,0.0,573,0,57
exp1_policy_comparison,P1_K20,16,P1,20,1.0,25.0,2.577628783458545,3.831217098124568,3.831217098124568,0.9767441860465116,0.9946332737030411,0.9964221824686941,0.07244071087503069,0.14022894743694328,0.0,0,0.0,559,0,58
exp1_policy_comparison,P1_K20,17,P1,20,1.0,25.0,2.6852084770487354,4.01392486556402,4.01392486556402,0.9636678200692042,0.9982698961937716,1.0,0.0744825204832511,0.12906400898286124,0.0,0,0.0,578,0,59
exp1_policy_comparison,P1_K20,18,P1,20,1.0,25.0,2.6328651084098933,3.9913931350974963,3.9913931350974963,0.9788617886178862,0.9983739837398374,0.9983739837398374,0.08108305886740981,0.137705198126838,0.0,0,0.0,615,0,60
exp1_policy_comparison,P1_K20,19,P1,20,1.0,25.0,2.5911627386904525,3.9911948762539566,3.9911948762539566,0.9828178694158075,0.9982817869415808,0.9982817869415808,0.07382471062866366,0.12919748818483465,0.0,0,0.0,582,0,61
exp1_policy_comparison,P1_K20,20,P1,20,1.0,25.0,2.655054122147664,4.151408306944276,4.151408306944276,0.976027397260274,0.9965753424657534,1.0,0.07510831523186695,0.144580698810854,0.0,0,0.0,584,0,62
exp1_policy_comparison,P1_K20,21,P1,20,1.0,25.0,2.5542771532387154,3.825148514483544,3.825148514483544,0.9802867383512545,0.996415770609319,1.0,0.07279911655403795,0.12250029874801595,0.0,0,0.0,558,0,63
exp1_policy_comparison,P1_K20,22,P1,20,1.0,25.0,2.6343822678968363,3.998103064641839,3.998103064641839,0.9807692307692307,1.0,1.0,0.07612869057630836,0.12354113568416429,0.0,0,0.0,572,0,64
exp1_policy_comparison,P1_K20,23,P1,20,1.0,25.0,2.6567538971310363,4.28231332350629,4.28231332350629,0.9810344827586207,0.9948275862068966,0.996551724137931,0.07803504951215602,0.15081655586601178,0.0,0,0.0,580,0,65
exp1_policy_comparison,P1_K20,24,P1,20,1.0,25.0,2.625552625793523,3.9912876743117067,3.9912876743117067,0.9747048903878583,0.9983136593591906,1.0,0.0773686265363702,0.16188551158905348,0.0,0,0.0,593,0,66
exp1_policy_comparison,P1_K20,25,P1,20,1.0,25.0,2.6225971791134883,3.899407070323946,3.899407070323946,0.9798657718120806,0.9949664429530202,1.0,0.07813438721544078,0.13253775099080195,0.0,0,0.0,596,0,67
exp1_policy_comparison,P1_K20,26,P1,20,1.0,25.0,2.6403090133220912,3.998848612368988,3.998848612368988,0.9827288428324698,0.9913644214162349,1.0,0.07567247459398177,0.13476924761258202,0.0,0,0.0,579,0,68
exp1_policy_comparison,P1_K20,27,P1,20,1.0,25.0,2.6352765518724737,3.998848612368988,3.998848612368988,0.9801801801801802,1.0,1.0,0.07016863582596397,0.13001958608783631,0.0,0,0.0,555,0,69
